Vehicle.Trip.TripId,Vehicle.Trip.RouteId,Vehicle.Timestamp,Vehicle.Vehicle.Id,Vehicle.Position.Latitude,Vehicle.Position.Longitude,Vehicle.Position.Bearing,Vehicle.Position.Speed,Vehicle.occupancy_status
1092431,2439_259,1621407855,11954_173547918_2439_259_1,-33.796757,151.18048,179.0,0.0,1
1092430,2439_259,1621407956,11954_173547917_2439_259_1,-33.79575,151.17741,306.0,4.9,1
1091943,2439_259,1621407964,11954_173547916_2439_259_1,-33.78263,151.13078,42.0,0.0,1
1092111,2439_259,1621407964,11954_173547869_2439_259_1,-33.79201,151.1552,86.0,8.7,1
1091479,2439_259,1621407960,11954_173547915_2439_259_1,-33.781033,151.12311,206.0,5.4,1
1091544,2439_259,1621408584,11954_173547872_2439_259_1,-33.776073,151.11938,40.0,10.1,1
1091542,2439_259,1621408596,11954_173547870_2439_259_1,-33.790955,151.1302,132.0,0.0,1
1321173,2439_259,1621408596,11954_173547920_2439_259_1,-33.790955,151.1302,132.0,0.0,1
1092432,2439_259,1621408599,11954_173547919_2439_259_1,-33.79708,151.17822,350.0,0.0,1
1091543,2439_259,1621408603,11954_173547871_2439_259_1,-33.777187,151.1186,220.0,0.0,1
1092431,2439_259,1621408590,11954_173547918_2439_259_1,-33.7977,151.17882,249.0,0.0,1
1092430,2439_259,1621408605,11954_173547917_2439_259_1,-33.794437,151.13802,294.0,0.0,1
1091544,2439_259,1621408584,11954_173547872_2439_259_1,-33.776073,151.11938,40.0,10.1,1
1091542,2439_259,1621408581,11954_173547870_2439_259_1,-33.790634,151.12978,132.0,9.7,1
1321173,2439_259,1621408581,11954_173547920_2439_259_1,-33.790634,151.12978,132.0,9.7,1
1092432,2439_259,1621408583,11954_173547919_2439_259_1,-33.79708,151.17822,350.0,0.0,1
1091543,2439_259,1621408572,11954_173547871_2439_259_1,-33.777187,151.1186,220.0,0.0,1
1092431,2439_259,1621408575,11954_173547918_2439_259_1,-33.7977,151.17882,249.0,0.0,1
1092430,2439_259,1621408584,11954_173547917_2439_259_1,-33.79447,151.13809,300.0,1.6,1
1091544,2439_259,1621408552,11954_173547872_2439_259_1,-33.77642,151.11905,38.0,2.0,1
1091542,2439_259,1621408560,11954_173547870_2439_259_1,-33.789352,151.12816,135.0,7.6,1
1321173,2439_259,1621408560,11954_173547920_2439_259_1,-33.789352,151.12816,135.0,7.6,1
1092432,2439_259,1621408553,11954_173547919_2439_259_1,-33.798145,151.17854,344.0,0.0,1
1091543,2439_259,1621408557,11954_173547871_2439_259_1,-33.777176,151.11862,220.0,2.1,1
1092431,2439_259,1621408560,11954_173547918_2439_259_1,-33.7977,151.17882,249.0,0.0,1
1092430,2439_259,1621408552,11954_173547917_2439_259_1,-33.794518,151.13824,284.0,2.3,1
1091544,2439_259,1621408584,11954_173547872_2439_259_1,-33.776073,151.11938,40.0,10.1,1
1091542,2439_259,1621408581,11954_173547870_2439_259_1,-33.790634,151.12978,132.0,9.7,1
1321173,2439_259,1621408581,11954_173547920_2439_259_1,-33.790634,151.12978,132.0,9.7,1
1092432,2439_259,1621408583,11954_173547919_2439_259_1,-33.79708,151.17822,350.0,0.0,1
1091543,2439_259,1621408588,11954_173547871_2439_259_1,-33.777187,151.1186,220.0,0.0,1
1092431,2439_259,1621408590,11954_173547918_2439_259_1,-33.7977,151.17882,249.0,0.0,1
1092430,2439_259,1621408594,11954_173547917_2439_259_1,-33.794464,151.13808,299.0,0.0,1
1091544,2439_259,1621408482,11954_173547872_2439_259_1,-33.778008,151.11873,312.0,12.2,1
1091542,2439_259,1621408489,11954_173547870_2439_259_1,-33.7861,151.12775,224.0,9.1,1
1092432,2439_259,1621408476,11954_173547919_2439_259_1,-33.79878,151.17812,90.0,0.0,1
1091543,2439_259,1621408485,11954_173547871_2439_259_1,-33.776123,151.11978,218.0,4.3,1
1092431,2439_259,1621408483,11954_173547918_2439_259_1,-33.797466,151.17957,251.0,3.1,1
1092430,2439_259,1621408476,11954_173547917_2439_259_1,-33.79507,151.14105,283.0,3.9,1
1091943,2439_259,1621408482,11954_173547916_2439_259_1,-33.778008,151.11873,312.0,12.2,1
1091544,2439_259,1621408512,11954_173547872_2439_259_1,-33.777275,151.11812,26.0,7.4,1
1091542,2439_259,1621408507,11954_173547870_2439_259_1,-33.787315,151.12648,218.0,8.6,1
1321173,2439_259,1621408507,11954_173547920_2439_259_1,-33.787315,151.12648,218.0,8.6,1
1092432,2439_259,1621408508,11954_173547919_2439_259_1,-33.798733,151.1787,13.0,4.1,1
1091543,2439_259,1621408515,11954_173547871_2439_259_1,-33.776505,151.11942,222.0,0.0,1
1092431,2439_259,1621408512,11954_173547918_2439_259_1,-33.7977,151.17882,249.0,0.7,1
1092430,2439_259,1621408507,11954_173547917_2439_259_1,-33.795063,151.141,283.0,0.0,1
1091544,2439_259,1621408527,11954_173547872_2439_259_1,-33.77705,151.11833,40.0,0.0,1
1091542,2439_259,1621408537,11954_173547870_2439_259_1,-33.78892,151.12764,135.0,2.7,1
1321173,2439_259,1621408537,11954_173547920_2439_259_1,-33.78892,151.12764,135.0,2.7,1
1092432,2439_259,1621408538,11954_173547919_2439_259_1,-33.798145,151.17854,344.0,0.0,1
1091543,2439_259,1621408537,11954_173547871_2439_259_1,-33.776505,151.11942,222.0,0.1,1
1092431,2439_259,1621408530,11954_173547918_2439_259_1,-33.7977,151.17882,249.0,0.0,1
1092430,2439_259,1621408537,11954_173547917_2439_259_1,-33.79476,151.13951,285.0,10.2,1
1091544,2439_259,1621408497,11954_173547872_2439_259_1,-33.77765,151.11826,312.0,0.0,1
1091542,2439_259,1621408507,11954_173547870_2439_259_1,-33.787315,151.12648,218.0,8.6,1
1321173,2439_259,1621408507,11954_173547920_2439_259_1,-33.787315,151.12648,218.0,8.6,1
1092432,2439_259,1621408508,11954_173547919_2439_259_1,-33.798733,151.1787,13.0,4.1,1
1091543,2439_259,1621408485,11954_173547871_2439_259_1,-33.776123,151.11978,218.0,4.3,1
1092431,2439_259,1621408507,11954_173547918_2439_259_1,-33.79767,151.17891,249.0,4.2,1
1092430,2439_259,1621408507,11954_173547917_2439_259_1,-33.795063,151.141,283.0,0.0,1
1091943,2439_259,1621408497,11954_173547916_2439_259_1,-33.77765,151.11826,312.0,0.0,1
1091544,2439_259,1621408542,11954_173547872_2439_259_1,-33.776882,151.11859,47.0,7.7,1
1091542,2439_259,1621408537,11954_173547870_2439_259_1,-33.78892,151.12764,135.0,2.7,1
1321173,2439_259,1621408537,11954_173547920_2439_259_1,-33.78892,151.12764,135.0,2.7,1
1092432,2439_259,1621408538,11954_173547919_2439_259_1,-33.798145,151.17854,344.0,0.0,1
1091543,2439_259,1621408547,11954_173547871_2439_259_1,-33.776848,151.11894,218.0,8.7,1
1092431,2439_259,1621408545,11954_173547918_2439_259_1,-33.7977,151.17882,249.0,0.0,1
1092430,2439_259,1621408537,11954_173547917_2439_259_1,-33.79476,151.13951,285.0,10.2,1
1091544,2439_259,1621408620,11954_173547872_2439_259_1,-33.775723,151.12025,226.0,0.0,1
1091542,2439_259,1621408742,11954_173547870_2439_259_1,-33.795544,151.1438,103.0,0.6,1
1321173,2439_259,1621408742,11954_173547920_2439_259_1,-33.795544,151.1438,103.0,0.6,1
1092432,2439_259,1621408742,11954_173547919_2439_259_1,-33.796387,151.18011,70.0,0.0,1
1091543,2439_259,1621408742,11954_173547871_2439_259_1,-33.780262,151.12201,132.0,10.0,1
1092431,2439_259,1621408747,11954_173547918_2439_259_1,-33.795795,151.17621,272.0,9.6,1
1092430,2439_259,1621408724,11954_173547917_2439_259_1,-33.79403,151.13588,273.0,0.0,1
1091544,2439_259,1621408620,11954_173547872_2439_259_1,-33.775723,151.12025,226.0,0.0,1
1091542,2439_259,1621408758,11954_173547870_2439_259_1,-33.79557,151.14395,102.0,5.6,1
1321173,2439_259,1621408758,11954_173547920_2439_259_1,-33.79557,151.14395,102.0,5.6,1
1092432,2439_259,1621408757,11954_173547919_2439_259_1,-33.796364,151.18019,70.0,1.2,1
1091543,2439_259,1621408765,11954_173547871_2439_259_1,-33.78077,151.1233,40.0,8.2,1
1092431,2439_259,1621408767,11954_173547918_2439_259_1,-33.796272,151.17377,249.0,12.9,1
1092430,2439_259,1621408769,11954_173547917_2439_259_1,-33.79417,151.13475,242.0,0.2,1
1091544,2439_259,1621408620,11954_173547872_2439_259_1,-33.775723,151.12025,226.0,0.0,1
1091542,2439_259,1621408784,11954_173547870_2439_259_1,-33.795757,151.14494,109.0,0.0,1
1321173,2439_259,1621408784,11954_173547920_2439_259_1,-33.795757,151.14494,109.0,0.0,1
1092432,2439_259,1621408772,11954_173547919_2439_259_1,-33.79635,151.18024,68.0,0.7,1
1091543,2439_259,1621408780,11954_173547871_2439_259_1,-33.78047,151.1236,40.0,0.0,1
1092431,2439_259,1621408776,11954_173547918_2439_259_1,-33.796352,151.17264,273.0,10.3,1
1092430,2439_259,1621408769,11954_173547917_2439_259_1,-33.79417,151.13475,242.0,0.2,1
1091544,2439_259,1621408620,11954_173547872_2439_259_1,-33.775723,151.12025,226.0,0.0,1
1091542,2439_259,1621408726,11954_173547870_2439_259_1,-33.795284,151.14264,105.0,13.7,1
1321173,2439_259,1621408726,11954_173547920_2439_259_1,-33.795284,151.14264,105.0,13.7,1
1092432,2439_259,1621408727,11954_173547919_2439_259_1,-33.796413,151.18002,70.0,0.0,1
1091543,2439_259,1621408726,11954_173547871_2439_259_1,-33.779762,151.1213,134.0,4.8,1
1092431,2439_259,1621408732,11954_173547918_2439_259_1,-33.795948,151.17725,291.0,4.2,1
1092430,2439_259,1621408724,11954_173547917_2439_259_1,-33.79403,151.13588,273.0,0.0,1
1091544,2439_259,1621408620,11954_173547872_2439_259_1,-33.775723,151.12025,226.0,0.0,1
1091542,2439_259,1621408704,11954_173547870_2439_259_1,-33.79455,151.13922,106.0,14.4,1
1321173,2439_259,1621408704,11954_173547920_2439_259_1,-33.79455,151.13922,106.0,14.4,1
1092432,2439_259,1621408703,11954_173547919_2439_259_1,-33.796417,151.18002,70.0,0.0,1
1091543,2439_259,1621408709,11954_173547871_2439_259_1,-33.779346,151.12082,131.0,0.0,1
1092431,2439_259,1621408708,11954_173547918_2439_259_1,-33.79652,151.1779,1.0,9.1,1
1092430,2439_259,1621408709,11954_173547917_2439_259_1,-33.79403,151.13588,273.0,0.6,1
1091544,2439_259,1621408620,11954_173547872_2439_259_1,-33.775723,151.12025,226.0,0.0,1
1091542,2439_259,1621408649,11954_173547870_2439_259_1,-33.793266,151.1332,133.0,15.8,1
1321173,2439_259,1621408649,11954_173547920_2439_259_1,-33.793266,151.1332,133.0,15.8,1
1092432,2439_259,1621408675,11954_173547919_2439_259_1,-33.796936,151.17834,75.0,5.0,1
1091543,2439_259,1621408676,11954_173547871_2439_259_1,-33.778732,151.11992,131.0,0.0,1
1092431,2439_259,1621408666,11954_173547918_2439_259_1,-33.79775,151.17824,322.0,0.0,1
1092430,2439_259,1621408679,11954_173547917_2439_259_1,-33.79408,151.13634,282.0,4.1,1
1091544,2439_259,1621408620,11954_173547872_2439_259_1,-33.775723,151.12025,226.0,0.0,1
1091542,2439_259,1621408689,11954_173547870_2439_259_1,-33.794067,151.13707,105.0,12.8,1
1321173,2439_259,1621408689,11954_173547920_2439_259_1,-33.794067,151.13707,105.0,12.8,1
1092432,2439_259,1621408687,11954_173547919_2439_259_1,-33.796555,151.17957,69.0,7.7,1
1091543,2439_259,1621408694,11954_173547871_2439_259_1,-33.779,151.1203,128.0,9.7,1
1092431,2439_259,1621408681,11954_173547918_2439_259_1,-33.79775,151.17824,322.0,0.0,1
1092430,2439_259,1621408694,11954_173547917_2439_259_1,-33.794037,151.136,276.0,0.0,1
1091544,2439_259,1621408620,11954_173547872_2439_259_1,-33.775723,151.12025,226.0,0.0,1
1091542,2439_259,1621408711,11954_173547870_2439_259_1,-33.79476,151.14015,105.0,14.9,1
1321173,2439_259,1621408711,11954_173547920_2439_259_1,-33.79476,151.14015,105.0,14.9,1
1092432,2439_259,1621408712,11954_173547919_2439_259_1,-33.796417,151.18002,70.0,0.0,1
1091543,2439_259,1621408709,11954_173547871_2439_259_1,-33.779346,151.12082,131.0,0.0,1
1092431,2439_259,1621408715,11954_173547918_2439_259_1,-33.79623,151.17792,335.0,3.7,1
1092430,2439_259,1621408709,11954_173547917_2439_259_1,-33.79403,151.13588,273.0,0.6,1
1091544,2439_259,1621408378,11954_173547872_2439_259_1,-33.780464,151.12361,220.0,2.3,1
1091542,2439_259,1621408368,11954_173547870_2439_259_1,-33.784492,151.12936,219.0,2.3,1
1092432,2439_259,1621408376,11954_173547919_2439_259_1,-33.800686,151.17123,25.0,9.9,1
1091543,2439_259,1621408261,11954_173547871_2439_259_1,-33.775616,151.12035,216.0,0.0,1
1092431,2439_259,1621408363,11954_173547918_2439_259_1,-33.79676,151.18048,179.0,0.0,1
1092430,2439_259,1621408379,11954_173547917_2439_259_1,-33.795677,151.14406,283.0,0.0,1
1091943,2439_259,1621408378,11954_173547916_2439_259_1,-33.780464,151.12361,220.0,2.3,1
1091544,2439_259,1621408409,11954_173547872_2439_259_1,-33.78076,151.1233,221.0,0.1,1
1091542,2439_259,1621408399,11954_173547870_2439_259_1,-33.784534,151.12932,220.0,0.0,1
1092432,2439_259,1621408395,11954_173547919_2439_259_1,-33.799442,151.17184,2.0,12.5,1
1091543,2439_259,1621408382,11954_173547871_2439_259_1,-33.775616,151.12035,216.0,0.0,1
1092431,2439_259,1621408400,11954_173547918_2439_259_1,-33.796925,151.18047,181.0,1.1,1
1092430,2439_259,1621408394,11954_173547917_2439_259_1,-33.795677,151.14406,283.0,0.0,1
1091943,2439_259,1621408409,11954_173547916_2439_259_1,-33.78076,151.1233,221.0,0.1,1
1091544,2439_259,1621408378,11954_173547872_2439_259_1,-33.780464,151.12361,220.0,2.3,1
1091542,2439_259,1621408384,11954_173547870_2439_259_1,-33.784534,151.12932,220.0,0.0,1
1092432,2439_259,1621408384,11954_173547919_2439_259_1,-33.80024,151.17168,54.0,5.3,1
1091543,2439_259,1621408382,11954_173547871_2439_259_1,-33.775616,151.12035,216.0,0.0,1
1092431,2439_259,1621408363,11954_173547918_2439_259_1,-33.79676,151.18048,179.0,0.0,1
1092430,2439_259,1621408379,11954_173547917_2439_259_1,-33.795677,151.14406,283.0,0.0,1
1091943,2439_259,1621408378,11954_173547916_2439_259_1,-33.780464,151.12361,220.0,2.3,1
1091544,2439_259,1621408420,11954_173547872_2439_259_1,-33.780907,151.12315,219.0,0.5,1
1091542,2439_259,1621408414,11954_173547870_2439_259_1,-33.784534,151.12932,220.0,0.0,1
1092432,2439_259,1621408417,11954_173547919_2439_259_1,-33.798676,151.17291,90.0,8.8,1
1091543,2439_259,1621408382,11954_173547871_2439_259_1,-33.775616,151.12035,216.0,0.0,1
1092431,2439_259,1621408412,11954_173547918_2439_259_1,-33.797234,151.18031,239.0,3.1,1
1092430,2439_259,1621408409,11954_173547917_2439_259_1,-33.795532,151.14313,277.0,4.8,1
1091943,2439_259,1621408420,11954_173547916_2439_259_1,-33.780907,151.12315,219.0,0.5,1
1091544,2439_259,1621408620,11954_173547872_2439_259_1,-33.775723,151.12025,226.0,0.0,1
1091542,2439_259,1621408649,11954_173547870_2439_259_1,-33.793266,151.1332,133.0,15.8,1
1321173,2439_259,1621408649,11954_173547920_2439_259_1,-33.793266,151.1332,133.0,15.8,1
1092432,2439_259,1621408644,11954_173547919_2439_259_1,-33.797062,151.1782,350.0,0.4,1
1091543,2439_259,1621408653,11954_173547871_2439_259_1,-33.778713,151.11989,131.0,1.7,1
1092431,2439_259,1621408651,11954_173547918_2439_259_1,-33.797806,151.17836,264.0,3.5,1
1092430,2439_259,1621408648,11954_173547917_2439_259_1,-33.794155,151.13672,285.0,0.0,1
1091544,2439_259,1621408584,11954_173547872_2439_259_1,-33.776073,151.11938,40.0,10.1,1
1091542,2439_259,1621408611,11954_173547870_2439_259_1,-33.79102,151.13028,134.0,3.4,1
1321173,2439_259,1621408611,11954_173547920_2439_259_1,-33.79102,151.13028,134.0,3.4,1
1092432,2439_259,1621408614,11954_173547919_2439_259_1,-33.79708,151.17822,350.0,0.0,1
1091543,2439_259,1621408603,11954_173547871_2439_259_1,-33.777187,151.1186,220.0,0.0,1
1092431,2439_259,1621408606,11954_173547918_2439_259_1,-33.7977,151.17882,249.0,0.0,1
1092430,2439_259,1621408610,11954_173547917_2439_259_1,-33.794437,151.13802,294.0,0.0,1
1091544,2439_259,1621408620,11954_173547872_2439_259_1,-33.775723,151.12025,226.0,0.0,1
1091542,2439_259,1621408630,11954_173547870_2439_259_1,-33.79141,151.13078,133.0,11.3,1
1321173,2439_259,1621408630,11954_173547920_2439_259_1,-33.79141,151.13078,133.0,11.3,1
1092432,2439_259,1621408629,11954_173547919_2439_259_1,-33.79707,151.1782,350.0,0.3,1
1091543,2439_259,1621408633,11954_173547871_2439_259_1,-33.777782,151.11865,130.0,11.1,1
1092431,2439_259,1621408621,11954_173547918_2439_259_1,-33.7977,151.17882,249.0,0.0,1
1092430,2439_259,1621408630,11954_173547917_2439_259_1,-33.79424,151.13712,284.0,6.9,1
1091544,2439_259,1621408620,11954_173547872_2439_259_1,-33.775723,151.12025,226.0,0.0,1
1091542,2439_259,1621408649,11954_173547870_2439_259_1,-33.793266,151.1332,133.0,15.8,1
1321173,2439_259,1621408649,11954_173547920_2439_259_1,-33.793266,151.1332,133.0,15.8,1
1092432,2439_259,1621408644,11954_173547919_2439_259_1,-33.797062,151.1782,350.0,0.4,1
1091543,2439_259,1621408637,11954_173547871_2439_259_1,-33.778133,151.11914,133.0,12.2,1
1092431,2439_259,1621408636,11954_173547918_2439_259_1,-33.7977,151.17882,249.0,0.0,1
1092430,2439_259,1621408648,11954_173547917_2439_259_1,-33.794155,151.13672,285.0,0.0,1
1091544,2439_259,1621408472,11954_173547872_2439_259_1,-33.77889,151.11981,312.0,14.3,1
1091542,2439_259,1621408467,11954_173547870_2439_259_1,-33.785786,151.12813,215.0,4.0,1
